t,particle,x,y,vx,vy,speed
3.860000000000003,3,0.22841400824125974,0.7649309004556484,1.0841934081916325,-0.5658611783493325,1.22297760385425
3.860000000000003,4,0.12300453937290064,0.47555122216201745,0.4354751328587555,0.1342834295959554,0.45570893210732955
3.880000000000003,1,0.42454378637057505,0.4628389038695971,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
3.880000000000003,2,0.5135741417022456,0.7838704321218725,0.5008057022576305,1.482036899065823,1.5643655971691524
3.880000000000003,3,0.2500978764050924,0.7536136768886618,1.0841934081916325,-0.5658611783493325,1.22297760385425
3.880000000000003,4,0.13171404203007575,0.47823689075393655,0.4354751328587555,0.1342834295959554,0.45570893210732955
3.900000000000003,1,0.4174577869013958,0.4505111563534877,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
3.900000000000003,2,0.5235902557473981,0.813511170103189,0.5008057022576305,1.482036899065823,1.5643655971691524
3.900000000000003,3,0.27178174456892507,0.7422964533216752,1.0841934081916325,-0.5658611783493325,1.22297760385425
3.900000000000003,4,0.14042354468725085,0.48092255934585565,0.4354751328587555,0.1342834295959554,0.45570893210732955
3.920000000000003,1,0.41037178743221653,0.43818340883737833,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
3.920000000000003,2,0.5336063697925507,0.8431519080845055,0.5008057022576305,1.482036899065823,1.5643655971691524
3.920000000000003,3,0.29346561273275773,0.7309792297546885,1.0841934081916325,-0.5658611783493325,1.22297760385425
3.920000000000003,4,0.14913304734442595,0.48360822793777475,0.4354751328587555,0.1342834295959554,0.45570893210732955
3.940000000000003,1,0.40328578796303727,0.42585566132126895,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
3.940000000000003,2,0.5436224838377033,0.872792646065822,0.5008057022576305,1.482036899065823,1.5643655971691524
3.940000000000003,3,0.3151494808965904,0.7196620061877019,1.0841934081916325,-0.5658611783493325,1.22297760385425
3.940000000000003,4,0.15784255000160105,0.48629389652969385,0.4354751328587555,0.1342834295959554,0.45570893210732955
3.960000000000003,1,0.396199788493858,0.4135279138051596,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
3.960000000000003,2,0.5536385978828559,0.9024333840471385,0.5008057022576305,-1.482036899065823,1.5643655971691524
3.960000000000003,3,0.33683334906042306,0.7083447826207153,1.0841934081916325,-0.5658611783493325,1.22297760385425
3.960000000000003,4,0.16655205265877615,0.48897956512161295,0.4354751328587555,0.1342834295959554,0.45570893210732955
3.980000000000003,1,0.38911378902467875,0.4012001662890502,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
3.980000000000003,2,0.5636547119280084,0.872792646065822,0.5008057022576305,-1.482036899065823,1.5643655971691524
3.980000000000003,3,0.3585172172242557,0.6970275590537287,1.0841934081916325,-0.5658611783493325,1.22297760385425
3.980000000000003,4,0.17526155531595125,0.49166523371353205,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.000000000000003,1,0.3820277895554995,0.3888724187729408,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.000000000000003,2,0.573670825973161,0.8431519080845055,0.5008057022576305,-1.482036899065823,1.5643655971691524
4.000000000000003,3,0.3802010853880884,0.6857103354867421,1.0841934081916325,-0.5658611783493325,1.22297760385425
4.000000000000003,4,0.18397105797312635,0.49435090230545115,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.020000000000002,1,0.3749417900863202,0.37654467125683144,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.020000000000002,2,0.5836869400183136,0.813511170103189,0.5008057022576305,-1.482036899065823,1.5643655971691524
4.020000000000002,3,0.40188495355192105,0.6743931119197555,1.0841934081916325,-0.5658611783493325,1.22297760385425
4.020000000000002,4,0.19268056063030145,0.49703657089737024,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.040000000000002,1,0.36785579061714097,0.36421692374072206,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.040000000000002,2,0.5937030540634661,0.7838704321218725,0.5008057022576305,-1.482036899065823,1.5643655971691524
4.040000000000002,3,0.4235688217157537,0.6630758883527689,1.0841934081916325,-0.5658611783493325,1.22297760385425
4.040000000000002,4,0.20139006328747655,0.49972223948928934,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.060000000000001,1,0.3607697911479617,0.3518891762246127,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.060000000000001,2,0.6037191681086187,0.754229694140556,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.060000000000001,3,0.4452526898795864,0.6517586647857823,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.060000000000001,4,0.21009956594465165,0.5024079080812085,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.080000000000001,1,0.35368379167878244,0.3395614287085033,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.080000000000001,2,0.630317856293678,0.7353119397230705,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.080000000000001,3,0.45035398390351233,0.6297184576549646,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.080000000000001,4,0.21880906860182675,0.5050935766731276,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.1000000000000005,1,0.3465977922096032,0.32723368119239393,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.1000000000000005,2,0.6569165444787373,0.7163941853055851,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.1000000000000005,3,0.4554552779274383,0.6076782505241469,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.1000000000000005,4,0.22751857125900185,0.5077792452650467,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.12,1,0.3395117927404239,0.31490593367628456,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.12,2,0.6835152326637965,0.6974764308880996,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.12,3,0.46055657195136424,0.5856380433933293,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.12,4,0.23622807391617695,0.5104649138569658,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.14,1,0.33242579327124466,0.3025781861601752,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.14,2,0.7101139208488558,0.6785586764706142,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.14,3,0.4656578659752902,0.5635978362625116,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.14,4,0.24493757657335205,0.5131505824488849,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.159999999999999,1,0.3253397938020654,0.2902504386440658,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.159999999999999,2,0.7367126090339151,0.6596409220531287,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.159999999999999,3,0.47075915999921614,0.5415576291316939,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.159999999999999,4,0.25364707923052715,0.515836251040804,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.179999999999999,1,0.31825379433288614,0.2779226911279564,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.179999999999999,2,0.7633112972189744,0.6407231676356433,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.179999999999999,3,0.4758604540231421,0.5195174220008763,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.179999999999999,4,0.2623565818877023,0.5185219196327231,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.199999999999998,1,0.3111677948637069,0.26559494361184705,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.199999999999998,2,0.7899099854040337,0.6218054132181579,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.199999999999998,3,0.48096174804706804,0.49747721487005864,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.199999999999998,4,0.2710660845448774,0.5212075882246422,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.219999999999998,1,0.3040817953945276,0.25326719609573767,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.219999999999998,2,0.816508673589093,0.6028876588006724,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.219999999999998,3,0.486063042070994,0.475437007739241,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.219999999999998,4,0.27977558720205253,0.5238932568165613,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.2399999999999975,1,0.29699579592534836,0.24093944857962832,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.2399999999999975,2,0.8431073617741522,0.583969904383187,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.2399999999999975,3,0.49116433609491994,0.4533968006084234,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.2399999999999975,4,0.28848508985922766,0.5265789254084804,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.259999999999997,1,0.2899097964561691,0.22861170106351897,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.259999999999997,2,0.8697060499592115,0.5650521499657015,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.259999999999997,3,0.4962656301188459,0.4313565934776058,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.259999999999997,4,0.2971945925164028,0.5292645940003995,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.279999999999997,1,0.28282379698698984,0.21628395354740962,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.279999999999997,2,0.8963047381442708,0.5461343955482161,1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.279999999999997,3,0.5013669241427718,0.4093163863467882,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.279999999999997,4,0.3059040951735779,0.5319502625923186,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.299999999999996,1,0.2757377975178106,0.20395620603130027,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.299999999999996,2,0.9229034263293301,0.5272166411307306,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.299999999999996,3,0.5064682181666977,0.3872761792159706,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.299999999999996,4,0.31461359783075304,0.5346359311842377,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.319999999999996,1,0.2686517980486313,0.19162845851519092,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.319999999999996,2,0.8963047381442708,0.5082988867132452,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.319999999999996,3,0.5115695121906236,0.36523597208515296,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.319999999999996,4,0.3233231004879282,0.5373215997761568,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.339999999999995,1,0.26156579857945206,0.17930071099908157,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.339999999999995,2,0.8697060499592115,0.4893811322957597,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.339999999999995,3,0.5166708062145495,0.34319576495433535,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.339999999999995,4,0.3320326031451033,0.5400072683680759,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.359999999999995,1,0.2544797991102728,0.16697296348297222,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.359999999999995,2,0.8431073617741522,0.4704633778782742,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.359999999999995,3,0.5217721002384754,0.32115555782351773,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.359999999999995,4,0.3407421058022784,0.542692936959995,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.379999999999995,1,0.24739379964109356,0.15464521596686287,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.379999999999995,2,0.816508673589093,0.4515456234607887,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.379999999999995,3,0.5268733942624013,0.2991153506927001,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.379999999999995,4,0.34945160845945356,0.5453786055519141,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.399999999999994,1,0.24030780017191433,0.14231746845075352,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.399999999999994,2,0.7899099854040337,0.4326278690433032,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.399999999999994,3,0.5319746882863272,0.2770751435618825,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.399999999999994,4,0.3581611111166287,0.5480642741438332,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.419999999999994,1,0.2332218007027351,0.12998972093464417,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.419999999999994,2,0.7633112972189744,0.4137101146258177,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.419999999999994,3,0.5370759823102531,0.2550349364310649,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.419999999999994,4,0.3668706137738038,0.5507499427357523,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.439999999999993,1,0.22613580123355587,0.11766197341853481,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.439999999999993,2,0.7367126090339151,0.3947923602083322,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.439999999999993,3,0.542177276334179,0.23299472930024728,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.439999999999993,4,0.37558011643097894,0.5534356113276714,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.459999999999993,1,0.21904980176437663,0.10533422590242544,-0.3542999734589619,-0.6163873758054681,0.7109584152715068
4.459999999999993,2,0.7101139208488558,0.3758746057908467,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.459999999999993,3,0.5472785703581049,0.21095452216942967,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.459999999999993,4,0.38428961908815407,0.5561212799195905,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.479999999999992,1,0.2119638022951974,0.09300647838631608,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.479999999999992,2,0.6835152326637965,0.3569568513733612,-1.3299344092529664,-0.9458877208742744,1.6320015666094705
4.479999999999992,3,0.5523798643820308,0.18891431503861206,0.25506470119629676,-1.1020103565408812,1.1311431508521441
4.479999999999992,4,0.3929991217453292,0.5588069485115096,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.499999999999992,1,0.20487780282601817,0.10533422590242544,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.499999999999992,2,0.6569165444787373,0.3380390969558757,-0.9978078566247448,-0.3741753759191597,1.0656583555184616
4.499999999999992,3,0.5574811584059567,0.16687410790779444,-0.07706185143192479,-1.673722701495996,1.6754958103347113
4.499999999999992,4,0.4017086244025043,0.5614926171034287,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.519999999999992,1,0.19779180335683894,0.11766197341853481,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.519999999999992,2,0.6369603873462424,0.3305555894374925,-0.9978078566247448,-0.3741753759191597,1.0656583555184616
4.519999999999992,3,0.5559399213773182,0.13339965387787453,-0.07706185143192479,-1.673722701495996,1.6754958103347113
4.519999999999992,4,0.41041812705967945,0.5641782856953478,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.539999999999991,1,0.1907058038876597,0.12998972093464417,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.539999999999991,2,0.6170042302137475,0.32307208191910936,-0.9978078566247448,-0.3741753759191597,1.0656583555184616
4.539999999999991,3,0.5543986843486797,0.09992519984795462,-0.07706185143192479,1.673722701495996,1.6754958103347113
4.539999999999991,4,0.4191276297168546,0.5668639542872669,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.559999999999991,1,0.18361980441848047,0.14231746845075352,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.559999999999991,2,0.5970480730812526,0.3155885744007262,-0.4775222393268975,1.7708559140034856,1.8341096360940081
4.559999999999991,3,0.5528574473200412,0.13339965387787453,-0.5973474687297721,-0.47130858842664947,0.7608914403005115
4.559999999999991,4,0.4278371323740297,0.569549622879186,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.57999999999999,1,0.17653380494930124,0.15464521596686287,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.57999999999999,2,0.5874976282947146,0.3510056926807959,-0.4775222393268975,1.7708559140034856,1.8341096360940081
4.57999999999999,3,0.5409104979454458,0.12397348210934155,-0.5973474687297721,-0.47130858842664947,0.7608914403005115
4.57999999999999,4,0.43654663503120483,0.5722352914711051,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.59999999999999,1,0.169447805480122,0.16697296348297222,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.59999999999999,2,0.5779471835081766,0.3864228109608656,-0.4775222393268975,1.7708559140034856,1.8341096360940081
4.59999999999999,3,0.5289635485708504,0.11454731034080856,-0.5973474687297721,-0.47130858842664947,0.7608914403005115
4.59999999999999,4,0.44525613768837996,0.5749209600630242,0.4354751328587555,0.1342834295959554,0.45570893210732955
4.6199999999999894,1,0.16236180601094277,0.17930071099908157,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.6199999999999894,2,0.5683967387216387,0.42183992924093533,0.6233579762188214,0.2723080536818179,0.680240282999768
4.6199999999999894,3,0.517016599196255,0.10512113857227558,-0.5973474687297721,-0.47130858842664947,0.7608914403005115
4.6199999999999894,4,0.4539656403455551,0.5776066286549433,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.639999999999989,1,0.15527580654176354,0.19162845851519092,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.639999999999989,2,0.580863898246015,0.4272860903145717,0.6233579762188214,0.2723080536818179,0.680240282999768
4.639999999999989,3,0.5050696498216596,0.09569496680374259,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.639999999999989,4,0.44065753869181584,0.6102632544532958,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.659999999999989,1,0.1481898070725843,0.20395620603130027,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.659999999999989,2,0.5933310577703914,0.4327322513882081,0.6233579762188214,0.2723080536818179,0.680240282999768
4.659999999999989,3,0.49312270044706413,0.10512113857227558,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.659999999999989,4,0.4273494370380766,0.6429198802516483,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.679999999999988,1,0.14110380760340507,0.21628395354740962,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.679999999999988,2,0.6057982172947678,0.43817841246184447,0.6233579762188214,0.2723080536818179,0.680240282999768
4.679999999999988,3,0.4811757510724687,0.11454731034080856,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.679999999999988,4,0.41404133538433735,0.6755765060500007,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.699999999999988,1,0.13401780813422584,0.22861170106351897,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.699999999999988,2,0.6182653768191442,0.44362457353548085,0.6233579762188214,0.2723080536818179,0.680240282999768
4.699999999999988,3,0.46922880169787323,0.12397348210934155,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.699999999999988,4,0.4007332337305981,0.7082331318483532,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.719999999999987,1,0.1269318086650466,0.24093944857962832,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.719999999999987,2,0.6307325363435206,0.44907073460911723,0.6233579762188214,0.2723080536818179,0.680240282999768
4.719999999999987,3,0.4572818523232778,0.13339965387787453,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.719999999999987,4,0.38742513207685886,0.7408897576467057,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.739999999999987,1,0.11984580919586738,0.25326719609573767,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.739999999999987,2,0.6431996958678969,0.4545168956827536,0.6233579762188214,0.2723080536818179,0.680240282999768
4.739999999999987,3,0.44533490294868233,0.14282582564640753,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.739999999999987,4,0.3741170304231196,0.7735463834450582,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.7599999999999865,1,0.11275980972668814,0.26559494361184705,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.7599999999999865,2,0.6556668553922733,0.45996305675639,0.6233579762188214,0.2723080536818179,0.680240282999768
4.7599999999999865,3,0.4333879535740869,0.15225199741494053,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.7599999999999865,4,0.36080892876938037,0.8062030092434107,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.779999999999986,1,0.10567381025750891,0.2779226911279564,-0.3542999734589619,0.6163873758054681,0.7109584152715068
4.779999999999986,2,0.6681340149166497,0.46540921783002637,0.6233579762188214,0.2723080536818179,0.680240282999768
4.779999999999986,3,0.42144100419949143,0.16167816918347352,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.779999999999986,4,0.3475008271156411,0.8388596350417632,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.799999999999986,1,0.09858781078832968,0.2902504386440658,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.799999999999986,2,0.6806011744410261,0.47085537890366275,0.6233579762188214,0.2723080536818179,0.680240282999768
4.799999999999986,3,0.409494054824896,0.17110434095200652,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.799999999999986,4,0.3341927254619019,0.8715162608401157,-0.6654050826869634,1.6328312899176232,1.7632078565500138
4.819999999999985,1,0.10567381025750891,0.3025781861601752,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.819999999999985,2,0.6930683339654025,0.4763015399772991,0.6233579762188214,0.2723080536818179,0.680240282999768
4.819999999999985,3,0.39754710545030053,0.18053051272053952,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.819999999999985,4,0.32088462380816263,0.9041728866384682,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.839999999999985,1,0.11275980972668814,0.31490593367628456,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.839999999999985,2,0.7055354934897788,0.4817477010509355,0.6233579762188214,0.2723080536818179,0.680240282999768
4.839999999999985,3,0.3856001560757051,0.18995668448907252,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.839999999999985,4,0.3075765221544234,0.8715162608401157,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.859999999999984,1,0.11984580919586738,0.32723368119239393,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.859999999999984,2,0.7180026530141552,0.4871938621245719,0.6233579762188214,0.2723080536818179,0.680240282999768
4.859999999999984,3,0.37365320670110963,0.19938285625760552,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.859999999999984,4,0.29426842050068414,0.8388596350417632,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.879999999999984,1,0.1269318086650466,0.3395614287085033,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.879999999999984,2,0.7304698125385316,0.49264002319820827,0.6233579762188214,0.2723080536818179,0.680240282999768
4.879999999999984,3,0.3617062573265142,0.20880902802613852,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.879999999999984,4,0.2809603188469449,0.8062030092434107,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.8999999999999835,1,0.13401780813422584,0.3518891762246127,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.8999999999999835,2,0.742936972062908,0.49808618427184465,0.6233579762188214,0.2723080536818179,0.680240282999768
4.8999999999999835,3,0.34975930795191873,0.2182351997946715,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.8999999999999835,4,0.26765221719320564,0.7735463834450582,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.919999999999983,1,0.14110380760340507,0.36421692374072206,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.919999999999983,2,0.7554041315872844,0.503532345345481,0.6233579762188214,0.2723080536818179,0.680240282999768
4.919999999999983,3,0.3378123585773233,0.2276613715632045,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.919999999999983,4,0.2543441155394664,0.7408897576467057,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.939999999999983,1,0.1481898070725843,0.37654467125683144,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.939999999999983,2,0.7678712911116607,0.5089785064191173,0.6233579762188214,0.2723080536818179,0.680240282999768
4.939999999999983,3,0.32586540920272783,0.2370875433317375,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.939999999999983,4,0.24103601388572712,0.7082331318483532,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.959999999999982,1,0.15527580654176354,0.3888724187729408,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.959999999999982,2,0.7803384506360371,0.5144246674927537,0.6233579762188214,0.2723080536818179,0.680240282999768
4.959999999999982,3,0.3139184598281324,0.2465137151002705,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.959999999999982,4,0.22772791223198785,0.6755765060500007,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.979999999999982,1,0.16236180601094277,0.4012001662890502,0.3542999734589619,0.6163873758054681,0.7109584152715068
4.979999999999982,2,0.7928056101604135,0.5198708285663901,0.6233579762188214,0.2723080536818179,0.680240282999768
4.979999999999982,3,0.30197151045353693,0.2559398868688035,-0.5973474687297721,0.47130858842664947,0.7608914403005115
4.979999999999982,4,0.21441981057824858,0.6429198802516483,-0.6654050826869634,-1.6328312899176232,1.7632078565500138
4.999999999999981,1,0.169447805480122,0.4135279138051596,-0.3840628242784917,-1.678112397397974,1.7215009356063526
4.999999999999981,2,0.8052727696847899,0.5253169896400265,0.6233579762188214,0.2723080536818179,0.680240282999768
4.999999999999981,3,0.2900245610789415,0.2653660586373365,-0.2892153467964958,0.09268315108009123,0.3037032817023095
4.999999999999981,4,0.2011117089245093,0.6102632544532958,-0.23517440688278607,1.0402939206323771,1.0665450965417977
5.019999999999981,1,0.16176654899455217,0.3799656658572001,-1.2150975735509828,-0.9130845299490618,1.5199294299676498
5.019999999999981,2,0.8177399292091663,0.5307631507136629,0.6233579762188214,0.2723080536818179,0.680240282999768
5.019999999999981,3,0.2842402541430116,0.2672197216589383,0.5418194024759952,-0.672344716368821,0.8634904067379758
5.019999999999981,4,0.19640822078685358,0.6310691328659433,-0.23517440688278607,1.0402939206323771,1.0665450965417977
5.0399999999999805,1,0.13746459752353252,0.36170397525821885,-1.2150975735509828,-0.9130845299490618,1.5199294299676498
5.0399999999999805,2,0.8302070887335427,0.5362093117872992,0.6233579762188214,0.2723080536818179,0.680240282999768
5.0399999999999805,3,0.2950766421925315,0.25377282733156187,0.5418194024759952,-0.672344716368821,0.8634904067379758
5.0399999999999805,4,0.19170473264919785,0.6518750112785909,-0.23517440688278607,1.0402939206323771,1.0665450965417977
5.05999999999998,1,0.11316264605251286,0.3434422846592376,-1.2150975735509828,-0.9130845299490618,1.5199294299676498
5.05999999999998,2,0.842674248257919,0.5416554728609356,0.6233579762188214,0.2723080536818179,0.680240282999768
5.05999999999998,3,0.3059130302420514,0.24032593300418545,0.5418194024759952,-0.672344716368821,0.8634904067379758
5.05999999999998,4,0.18700124451154213,0.6726808896912385,-0.23517440688278607,1.0402939206323771,1.0665450965417977
5.07999999999998,1,0.0888606945814932,0.32518059406025634,1.2150975735509828,-0.9130845299490618,1.5199294299676498
5.07999999999998,2,0.8551414077822954,0.547101633934572,0.6233579762188214,0.2723080536818179,0.680240282999768
5.07999999999998,3,0.3167494182915713,0.22687903867680903,0.5418194024759952,-0.672344716368821,0.8634904067379758
5.07999999999998,4,0.1822977563738864,0.6934867681038861,-0.23517440688278607,1.0402939206323771,1.0665450965417977
5.099999999999979,1,0.11316264605251286,0.3069189034612751,1.2150975735509828,-0.9130845299490618,1.5199294299676498
5.099999999999979,2,0.8676085673066718,0.5525477950082084,0.6233579762188214,0.2723080536818179,0.680240282999768
5.099999999999979,3,0.32758580634109125,0.2134321443494326,0.5418194024759952,-0.672344716368821,0.8634904067379758
5.099999999999979,4,0.17759426823623067,0.7142926465165337,-0.23517440688278607,1.0402939206323771,1.0665450965417977
5.119999999999979,1,0.13746459752353252,0.28865721286229384,1.2150975735509828,-0.9130845299490618,1.5199294299676498
